"age_group","symptom date","cases","deaths","confirmed_case_hospitalization","cases_cum","death_cum","moving_avg_cases","moving_avg_deaths"
"70-79 years","2022-06-24","164","2","19","103802","8815","160.428571428571","2"
"70-79 years","2022-06-25","117","0","4","103919","8815","160.142857142857","1.71428571428571"
"70-79 years","2022-06-26","104","2","12","104023","8817","157.142857142857","1.57142857142857"
"70-79 years","2022-06-27","193","2","12","104216","8819","160.714285714285","1.57142857142857"
"70-79 years","2022-06-28","222","4","17","104438","8823","167.714285714285","1.85714285714285"
"70-79 years","2022-06-29","210","2","21","104648","8825","170.571428571428","2"
"70-79 years","2022-06-30","205","5","19","104853","8830","173.571428571428","2.42857142857142"
"70-79 years","2022-07-01","211","3","23","105064","8833","180.285714285714","2.57142857142857"
"70-79 years","2022-07-02","120","0","15","105184","8833","180.714285714285","2.57142857142857"
"70-79 years","2022-07-03","138","3","13","105322","8836","185.571428571428","2.71428571428571"
"70-79 years","2022-07-04","113","4","19","105435","8840","174.142857142857","3"
"70-79 years","2022-07-05","231","4","26","105666","8844","175.428571428571","3"
"70-79 years","2022-07-06","229","0","18","105895","8844","178.142857142857","2.71428571428571"
"70-79 years","2022-07-07","213","3","10","106108","8847","179.285714285714","2.42857142857142"
"70-79 years","2022-07-08","232","7","16","106340","8854","182.285714285714","3"
"70-79 years","2022-07-09","146","4","17","106486","8858","186","3.57142857142857"
"70-79 years","2022-07-10","167","0","12","106653","8858","190.142857142857","3.14285714285714"
"70-79 years","2022-07-11","248","6","20","106901","8864","209.428571428571","3.42857142857142"
"70-79 years","2022-07-12","222","2","19","107123","8866","208.142857142857","3.14285714285714"
"70-79 years","2022-07-13","199","2","18","107322","8868","203.857142857142","3.42857142857142"
"70-79 years","2022-07-14","219","8","21","107541","8876","204.714285714285","4.14285714285714"
"70-79 years","2022-07-15","229","8","17","107770","8884","204.285714285714","4.28571428571428"
"70-79 years","2022-07-16","208","5","26","107978","8889","213.142857142857","4.42857142857142"
"70-79 years","2022-07-17","172","4","18","108150","8893","213.857142857142","5"
"70-79 years","2022-07-18","301","4","27","108451","8897","221.428571428571","4.71428571428571"
"70-79 years","2022-07-19","242","2","22","108693","8899","224.285714285714","4.71428571428571"
"70-79 years","2022-07-20","234","8","24","108927","8907","229.285714285714","5.57142857142857"
"70-79 years","2022-07-21","229","6","20","109156","8913","230.714285714285","5.28571428571428"
"70-79 years","2022-07-22","281","7","26","109437","8920","238.142857142857","5.14285714285714"
"70-79 years","2022-07-23","213","9","14","109650","8929","238.857142857142","5.71428571428571"
"70-79 years","2022-07-24","152","4","10","109802","8933","236","5.71428571428571"
"70-79 years","2022-07-25","266","5","19","110068","8938","231","5.85714285714285"
"70-79 years","2022-07-26","242","2","22","110310","8940","231","5.85714285714285"
"70-79 years","2022-07-27","250","2","21","110560","8942","233.285714285714","5"
"70-79 years","2022-07-28","219","3","19","110779","8945","231.857142857142","4.57142857142857"
"70-79 years","2022-07-29","222","3","20","111001","8948","223.428571428571","4"
"70-79 years","2022-07-30","183","2","24","111184","8950","219.142857142857","3"
"70-79 years","2022-07-31","162","5","19","111346","8955","220.571428571428","3.14285714285714"
"70-79 years","2022-08-01","254","5","22","111600","8960","218.857142857142","3.14285714285714"
"70-79 years","2022-08-02","230","3","26","111830","8963","217.142857142857","3.28571428571428"
"70-79 years","2022-08-03","201","4","25","112031","8967","210.142857142857","3.57142857142857"
"70-79 years","2022-08-04","199","9","22","112230","8976","207.285714285714","4.42857142857142"
"70-79 years","2022-08-05","210","8","26","112440","8984","205.571428571428","5.14285714285714"
"70-79 years","2022-08-06","130","6","10","112570","8990","198","5.71428571428571"
"70-79 years","2022-08-07","139","3","25","112709","8993","194.714285714285","5.42857142857142"
"70-79 years","2022-08-08","207","5","23","112916","8998","188","5.42857142857142"
"70-79 years","2022-08-09","225","4","25","113141","9002","187.285714285714","5.57142857142857"
"70-79 years","2022-08-10","180","3","17","113321","9005","184.285714285714","5.42857142857142"
"70-79 years","2022-08-11","191","7","18","113512","9012","183.142857142857","5.14285714285714"
"70-79 years","2022-08-12","190","10","17","113702","9022","180.285714285714","5.42857142857142"
"70-79 years","2022-08-13","139","6","10","113841","9028","181.571428571428","5.42857142857142"
"70-79 years","2022-08-14","116","10","17","113957","9038","178.285714285714","6.42857142857143"
"70-79 years","2022-08-15","194","5","22","114151","9043","176.428571428571","6.42857142857143"
"70-79 years","2022-08-16","169","3","19","114320","9046","168.428571428571","6.28571428571428"
"70-79 years","2022-08-17","179","3","12","114499","9049","168.285714285714","6.28571428571428"
"70-79 years","2022-08-18","162","9","22","114661","9058","164.142857142857","6.57142857142857"
"70-79 years","2022-08-19","166","8","16","114827","9066","160.714285714285","6.28571428571428"
"70-79 years","2022-08-20","133","4","20","114960","9070","159.857142857142","6"
"70-79 years","2022-08-21","134","5","14","115094","9075","162.428571428571","5.28571428571428"
"70-79 years","2022-08-22","170","9","15","115264","9084","159","5.85714285714285"
"70-79 years","2022-08-23","193","4","15","115457","9088","162.428571428571","6"
"70-79 years","2022-08-24","183","5","18","115640","9093","163","6.28571428571428"
"70-79 years","2022-08-25","181","5","19","115821","9098","165.714285714285","5.71428571428571"
"70-79 years","2022-08-26","160","3","17","115981","9101","164.857142857142","5"
"70-79 years","2022-08-27","122","3","19","116103","9104","163.285714285714","4.85714285714285"
"70-79 years","2022-08-28","119","6","20","116222","9110","161.142857142857","5"
"70-79 years","2022-08-29","169","4","19","116391","9114","161","4.28571428571428"
"70-79 years","2022-08-30","140","1","15","116531","9115","153.428571428571","3.85714285714285"
"70-79 years","2022-08-31","147","6","16","116678","9121","148.285714285714","4"
"70-79 years","2022-09-01","147","6","20","116825","9127","143.428571428571","4.14285714285714"
"70-79 years","2022-09-02","121","2","12","116946","9129","137.857142857142","4"
"70-79 years","2022-09-03","96","5","12","117042","9134","134.142857142857","4.28571428571428"
"70-79 years","2022-09-04","70","8","4","117112","9142","127.142857142857","4.57142857142857"
"70-79 years","2022-09-05","87","9","11","117199","9151","115.428571428571","5.28571428571428"
"70-79 years","2022-09-06","129","9","16","117328","9160","113.857142857142","6.42857142857143"
"70-79 years","2022-09-07","110","4","14","117438","9164","108.571428571428","6.14285714285714"
"70-79 years","2022-09-08","97","0","10","117535","9164","101.428571428571","5.28571428571428"
"70-79 years","2022-09-09","109","5","15","117644","9169","99.7142857142857","5.71428571428571"
"70-79 years","2022-09-10","83","8","13","117727","9177","97.8571428571428","6.14285714285714"
"70-79 years","2022-09-11","61","3","10","117788","9180","96.5714285714285","5.42857142857142"
"70-79 years","2022-09-12","92","4","7","117880","9184","97.2857142857143","4.71428571428571"
"70-79 years","2022-09-13","82","3","9","117962","9187","90.5714285714285","3.85714285714285"
"70-79 years","2022-09-14","86","2","7","118048","9189","87.1428571428571","3.57142857142857"
"70-79 years","2022-09-15","79","2","7","118127","9191","84.5714285714285","3.85714285714285"
"70-79 years","2022-09-16","74","1","7","118201","9192","79.5714285714285","3.28571428571428"
"70-79 years","2022-09-17","50","6","5","118251","9198","74.8571428571428","3"
"70-79 years","2022-09-18","51","6","6","118302","9204","73.4285714285714","3.42857142857142"
"70-79 years","2022-09-19","91","4","6","118393","9208","73.2857142857143","3.42857142857142"
"70-79 years","2022-09-20","72","3","11","118465","9211","71.8571428571428","3.42857142857142"
"70-79 years","2022-09-21","59","4","7","118524","9215","68","3.71428571428571"
"70-79 years","2022-09-22","61","8","9","118585","9223","65.4285714285714","4.57142857142857"
"70-79 years","2022-09-23","59","3","7","118644","9226","63.2857142857142","4.85714285714285"
"70-79 years","2022-09-24","56","3","5","118700","9229","64.1428571428571","4.42857142857142"
"70-79 years","2022-09-25","41","1","10","118741","9230","62.7142857142857","3.71428571428571"
"70-79 years","2022-09-26","66","2","10","118807","9232","59.1428571428571","3.42857142857142"
"70-79 years","2022-09-27","50","3","5","118857","9235","56","3.42857142857142"
"70-79 years","2022-09-28","64","2","8","118921","9237","56.7142857142857","3.14285714285714"
"70-79 years","2022-09-29","56","5","6","118977","9242","56","2.71428571428571"
"70-79 years","2022-09-30","58","2","6","119035","9244","55.8571428571428","2.57142857142857"
"70-79 years","2022-10-01","37","5","4","119072","9249","53.1428571428571","2.85714285714285"
"70-79 years","2022-10-02","42","7","8","119114","9256","53.2857142857142","3.71428571428571"
"70-79 years","2022-10-03","64","3","9","119178","9259","53","3.85714285714285"
"70-79 years","2022-10-04","48","2","3","119226","9261","52.7142857142857","3.71428571428571"
"70-79 years","2022-10-05","51","3","10","119277","9264","50.8571428571428","3.85714285714285"
"70-79 years","2022-10-06","53","3","8","119330","9267","50.4285714285714","3.57142857142857"
"70-79 years","2022-10-07","57","3","4","119387","9270","50.2857142857142","3.71428571428571"
"70-79 years","2022-10-08","45","2","3","119432","9272","51.4285714285714","3.28571428571428"
"70-79 years","2022-10-09","36","2","5","119468","9274","50.5714285714285","2.57142857142857"
"70-79 years","2022-10-10","55","1","6","119523","9275","49.2857142857142","2.28571428571428"
"70-79 years","2022-10-11","43","4","8","119566","9279","48.5714285714285","2.57142857142857"
"70-79 years","2022-10-12","57","2","6","119623","9281","49.4285714285714","2.42857142857142"
"70-79 years","2022-10-13","45","1","7","119668","9282","48.2857142857142","2.14285714285714"
"70-79 years","2022-10-14","52","1","9","119720","9283","47.5714285714285","1.85714285714285"
"70-79 years","2022-10-15","47","3","6","119767","9286","47.8571428571428","2"
"70-79 years","2022-10-16","38","0","3","119805","9286","48.1428571428571","1.71428571428571"
"70-79 years","2022-10-17","44","4","6","119849","9290","46.5714285714285","2.14285714285714"
"70-79 years","2022-10-18","46","1","6","119895","9291","47","1.71428571428571"
"70-79 years","2022-10-19","45","3","8","119940","9294","45.2857142857142","1.85714285714285"
"70-79 years","2022-10-20","40","4","5","119980","9298","44.5714285714285","2.28571428571428"
"70-79 years","2022-10-21","40","2","7","120020","9300","42.8571428571428","2.42857142857142"
"70-79 years","2022-10-22","33","2","4","120053","9302","40.8571428571428","2.28571428571428"
"70-79 years","2022-10-23","38","2","3","120091","9304","40.8571428571428","2.57142857142857"
"70-79 years","2022-10-24","57","0","3","120148","9304","42.7142857142857","2"
"70-79 years","2022-10-25","51","1","8","120199","9305","43.4285714285714","2"
"70-79 years","2022-10-26","46","2","17","120245","9307","43.5714285714285","1.85714285714285"
"70-79 years","2022-10-27","61","3","4","120306","9310","46.5714285714285","1.71428571428571"
"70-79 years","2022-10-28","55","4","7","120361","9314","48.7142857142857","2"
"70-79 years","2022-10-29","42","2","9","120403","9316","50","2"
"70-79 years","2022-10-30","41","3","5","120444","9319","50.4285714285714","2.14285714285714"
"70-79 years","2022-10-31","57","2","10","120501","9321","50.4285714285714","2.42857142857142"
"70-79 years","2022-11-01","49","0","6","120550","9321","50.1428571428571","2.28571428571428"
"70-79 years","2022-11-02","67","0","12","120617","9321","53.1428571428571","2"
"70-79 years","2022-11-03","60","4","8","120677","9325","53","2.14285714285714"
"70-79 years","2022-11-04","47","1","7","120724","9326","51.8571428571428","1.71428571428571"
"70-79 years","2022-11-05","26","1","4","120750","9327","49.5714285714285","1.57142857142857"
"70-79 years","2022-11-06","46","4","6","120796","9331","50.2857142857142","1.71428571428571"
"70-79 years","2022-11-07","60","1","9","120856","9332","50.7142857142857","1.57142857142857"
"70-79 years","2022-11-08","45","1","4","120901","9333","50.1428571428571","1.71428571428571"
"70-79 years","2022-11-09","36","2","2","120937","9335","45.7142857142857","2"
"70-79 years","2022-11-10","50","0","5","120987","9335","44.2857142857142","1.42857142857142"
"70-79 years","2022-11-11","53","0","11","121040","9335","45.1428571428571","1.28571428571428"
"70-79 years","2022-11-12","43","2","9","121083","9337","47.5714285714285","1.42857142857142"
"70-79 years","2022-11-13","31","3","4","121114","9340","45.4285714285714","1.28571428571428"
"70-79 years","2022-11-14","46","2","4","121160","9342","43.4285714285714","1.42857142857142"
"70-79 years","2022-11-15","41","4","6","121201","9346","42.8571428571428","1.85714285714285"
"70-79 years","2022-11-16","61","1","10","121262","9347","46.4285714285714","1.71428571428571"
"70-79 years","2022-11-17","55","2","7","121317","9349","47.1428571428571","2"
"70-79 years","2022-11-18","68","4","8","121385","9353","49.2857142857142","2.57142857142857"
"70-79 years","2022-11-19","49","1","6","121434","9354","50.1428571428571","2.42857142857142"
"70-79 years","2022-11-20","54","4","6","121488","9358","53.4285714285714","2.57142857142857"
"70-79 years","2022-11-21","79","1","14","121567","9359","58.1428571428571","2.42857142857142"
"70-79 years","2022-11-22","87","4","9","121654","9363","64.7142857142857","2.42857142857142"
"70-79 years","2022-11-23","78","1","4","121732","9364","67.1428571428571","2.42857142857142"
"70-79 years","2022-11-24","59","1","2","121791","9365","67.7142857142857","2.28571428571428"
"70-79 years","2022-11-25","98","3","15","121889","9368","72","2.14285714285714"
"70-79 years","2022-11-26","62","3","6","121951","9371","73.8571428571428","2.42857142857142"
